	0	-12.7569	0	0	13.0369
	0.01	-12.7563	0.130367	0.133228	13.0363
	0.055	-12.7368	0.716654	0.732383	13.0163
	0.2575	-12.3178	3.3184	3.39123	12.5881
	0.52031	-10.9956	6.46809	6.61005	11.2369
	0.785152	-8.866	9.17244	9.37375	9.06059
	1.05258	-6.06118	11.225	11.4714	6.19421
	1.32296	-2.76897	12.4528	12.7261	2.82974
	1.59014	0.691605	12.7382	13.0178	-0.706784
	1.85464	4.0679	12.091	12.3564	-4.15718
	2.11766	7.13286	10.5765	10.8086	-7.28942
	2.38306	9.70564	8.2789	8.46061	-9.91866
	2.65117	11.5837	5.34395	5.46124	-11.8379
	2.92072	12.6005	1.9917	2.03541	-12.8771
	3.18724	12.6718	-1.47147	-1.50377	-12.9499
	3.45118	11.8215	-4.79499	-4.90023	-12.081
	3.71474	10.1193	-7.76779	-7.93828	-10.3414
	3.98071	7.66245	-10.1993	-10.4232	-7.83062
	4.24954	4.60813	-11.8956	-12.1567	-4.70927
	4.51834	1.20857	-12.6996	-12.9783	-1.23509
	4.78424	-2.24445	-12.5579	-12.8336	2.29371
	5.04764	-5.50321	-11.5089	-11.7615	5.62399
	5.31173	-8.37251	-9.62501	-9.83625	8.55627
	5.57828	-10.6534	-7.01751	-7.17153	10.8872
	5.84789	-12.1607	-3.85453	-3.93913	12.4276
	6.11599	-12.75	-0.420436	-0.429663	13.0299
	6.3813	-12.3968	3.00965	3.07571	12.6689
	6.64414	-11.1536	6.19176	6.32765	11.3984
	6.90876	-9.09409	8.94635	9.1427	9.29369
	7.17593	-6.34481	11.0672	11.3101	6.48406
	7.44639	-3.08383	12.3786	12.6503	3.15151
	7.71384	0.3719	12.7515	13.0314	-0.380062
	7.97857	3.76623	12.1883	12.4558	-3.84889
	8.24137	6.86547	10.752	10.988	-7.01615
	8.50654	9.49306	8.52183	8.70886	-9.70141
	8.77437	11.4432	5.63861	5.76237	-11.6943
	9.04425	12.5462	2.3093	2.35999	-12.8215
	9.31103	12.7046	-1.15435	-1.17969	-12.9834
	9.5752	11.9366	-4.50084	-4.59962	-12.1986
	9.83854	10.3102	-7.51259	-7.67747	-10.5365
	10.1043	7.91723	-10.0029	-10.2224	-8.09099
	10.3728	4.91027	-11.7741	-12.0325	-5.01803
	10.6419	1.52845	-12.665	-12.943	-1.562
	10.9081	-1.93024	-12.6101	-12.8868	1.9726
	11.1717	-5.21684	-11.6415	-11.897	5.33134
	11.4355	-8.12969	-9.83096	-10.0467	8.30812
	11.7019	-10.4731	-7.2838	-7.44366	10.703
	11.9711	-12.0583	-4.16383	-4.25521	12.3229
	12.2395	-12.7353	-0.742261	-0.758552	13.0148
	12.5051	-12.4682	2.69871	2.75794	12.7419
	12.7681	-11.3035	5.9135	6.04329	11.5516
	13.0325	-9.31491	8.7162	8.9075	9.51935
	13.2995	-6.62235	10.9034	11.1427	6.76769
	13.5696	-3.40003	12.2955	12.5654	3.47465
	13.8373	0.0484568	12.7569	13.0368	-0.0495203
	14.1022	3.45893	12.2791	12.5486	-3.53484
	14.3648	6.59076	10.9225	11.1622	-6.73542
	14.6298	9.27199	8.76183	8.95414	-9.4755
	14.8973	11.2935	5.93263	6.06284	-11.5414
	15.1675	12.4832	2.6286	2.68629	-12.7572
	15.4346	12.7297	-0.833396	-0.851687	-13.0091
	15.699	12.0454	-4.20102	-4.29322	-12.3097
	15.9621	10.4964	-7.25013	-7.40926	-10.7268
	16.2276	8.16935	-9.79803	-10.0131	-8.34865
	16.4958	5.21196	-11.6437	-11.8992	-5.32635
	16.7653	1.8502	-12.6221	-12.8991	-1.8908
	17.0317	-1.61208	-12.6547	-12.9324	1.64746
	17.2955	-4.92476	-11.768	-12.0263	5.03284
	17.5592	-7.87964	-10.0325	-10.2527	8.05258
	17.8252	-10.2846	-7.54767	-7.71332	10.5103
	18.0942	-11.9471	-4.47287	-4.57104	12.2093
	18.3629	-12.7123	-1.0661	-1.0895	12.9913
	18.6287	-12.5323	2.3837	2.43602	12.8073
	18.8919	-11.4477	5.62946	5.75301	11.6989
	19.1561	-9.53151	8.4788	8.66489	9.7407
	19.4228	-6.89766	10.7314	10.9669	7.04905
	19.6926	-3.71612	12.2037	12.4715	3.79769
	19.9605	-0.277143	12.7539	13.0339	0.283226
	20.2257	3.14742	12.3626	12.6339	-3.2165
	20.4885	6.31437	11.0846	11.3279	-6.45295
	20.7532	9.04697	8.99399	9.19139	-9.24553
	21.0205	11.1378	6.21997	6.35649	-11.3823
	21.2911	12.4128	2.94303	3.00762	-12.6853
	21.5584	12.7465	-0.515191	-0.526499	-13.0263
	21.823	12.1456	-3.9017	-3.98733	-12.4122
	22.0859	10.6742	-6.98582	-7.13914	-10.9084
	22.3512	8.41365	-9.58906	-9.79952	-8.59831
	22.6191	5.50704	-11.507	-11.7596	-5.6279
	22.8889	2.16719	-12.5715	-12.8474	-2.21476
	23.1555	-1.29651	-12.6909	-12.9694	1.32497
	23.4196	-4.63296	-11.8859	-12.1468	4.73465
	23.683	-7.6275	-10.2255	-10.4499	7.79491
	23.9489	-10.0917	-7.80371	-7.97499	10.3132
	24.2175	-11.8295	-4.77533	-4.88013	12.0891
	24.4865	-12.6815	-1.38531	-1.41571	12.9598
	24.593	-12.7569	-3.38539e-09	-3.42484e-09	13.0369
