	0	0.8	0	0	0.35
	0.01	0.800018	0.00349973	0.00351329	0.349918
	0.055	0.80053	0.0192044	0.0192392	0.347517
	0.152716	0.804028	0.0524886	0.0518647	0.331304
	0.254641	0.810877	0.0847858	0.0816362	0.300299
	0.358694	0.820689	0.113878	0.105811	0.257293
	0.474234	0.834069	0.1404	0.124298	0.200592
	0.597294	0.850063	0.161056	0.133888	0.134482
	0.724747	0.867171	0.173698	0.132659	0.0637832
	0.850391	0.883175	0.177352	0.120238	-0.00535428
	0.975828	0.896901	0.172461	0.0967914	-0.0721876
	1.0885	0.906188	0.161054	0.0667063	-0.129965
	1.1788	0.91091	0.14727	0.0371477	-0.175222
	1.24937	0.912638	0.133658	0.0115679	-0.210657
	1.30503	0.912702	0.121141	-0.00925649	-0.239239
	1.35351	0.911821	0.108923	-0.0269406	-0.265007
	1.40253	0.910093	0.0952711	-0.0431705	-0.292183
	1.44326	0.908101	0.0828948	-0.0541698	-0.315621
	1.4849	0.905673	0.0692464	-0.0616647	-0.339962
	1.52094	0.903396	0.0566192	-0.063955	-0.360498
	1.55741	0.901093	0.0431201	-0.0615004	-0.379356
	1.59332	0.899001	0.0292189	-0.0543127	-0.394148
	1.63248	0.897099	0.0135713	-0.0422922	-0.40364
	1.6711	0.895725	-0.00206174	-0.0288691	-0.40452
	1.70908	0.894856	-0.0173096	-0.0174144	-0.397105
	1.74706	0.894347	-0.0321421	-0.0102401	-0.382989
	1.77727	0.894075	-0.0435	-0.00839174	-0.36845
	1.80813	0.893799	-0.0546138	-0.0100299	-0.351775
	1.83898	0.893423	-0.065196	-0.0148355	-0.334109
	1.8701	0.892851	-0.075309	-0.0223215	-0.31587
	1.90494	0.891892	-0.0859572	-0.0331165	-0.295346
	1.94448	0.890303	-0.0971783	-0.0475444	-0.272161
	1.99001	0.887725	-0.108964	-0.0659217	-0.245656
	2.04314	0.883626	-0.121196	-0.0885154	-0.214775
	2.10604	0.877208	-0.133546	-0.115505	-0.177829
	2.18158	0.867287	-0.145267	-0.146881	-0.132183
	2.27332	0.852166	-0.15475	-0.182187	-0.0739872
	2.37472	0.831891	-0.158815	-0.21696	-0.00540146
	2.48521	0.806051	-0.155038	-0.250019	0.074693
	2.601	0.77529	-0.141253	-0.280857	0.164328
